"id","country"
NA,"NDF"
NA,"NDF"
"i07luvmr7b","NDF"
NA,"NDF"
NA,"NDF"
"m8qqk6grfh","US"
NA,"NDF"
"cvandqubnj","NDF"
NA,"NDF"
"zw1a6blkmu","NDF"
NA,"NDF"
NA,"NDF"
"nhj533wygz","NDF"
NA,"NDF"
"loe128eqp9","NDF"
NA,"NDF"
NA,"NDF"
"rgszikdnb1","US"
"m7atcx6ltf","NDF"
"sc8x8irdi8","NDF"
"mg4n3i8fth","US"
NA,"NDF"
"1yz8iz9xwx","NDF"
"kf3ab191mm","NDF"
NA,"NDF"
NA,"NDF"
"zd8whaj0cf","NDF"
"y3jardcusn","NDF"
NA,"NDF"
NA,"NDF"
"e65htdjt1d","NDF"
NA,"NDF"
NA,"NDF"
"reaou3jcfk","NDF"
"7x2207y0gb","US"
"04o1oqg9ot","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"e0nty3phbp","NDF"
NA,"NDF"
NA,"NDF"
"orxa5sjkk3","US"
NA,"NDF"
"boal4ashh3","US"
"msm2zs8c0a","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"3rymlqd4rm","NDF"
"xps1cs1fv1","NDF"
"lf48xgnf9t","US"
"oicvi1cnmh","NDF"
NA,"NDF"
"e4bzwgeu0n","NDF"
"ftz50e124a","US"
NA,"NDF"
"fd7cma3o53","NDF"
"p9rzqr1pmk","NDF"
"sm2nmbgzhg","NDF"
"0x5bako54t","NDF"
"3snostnsol","NDF"
NA,"NDF"
"y4g7f28i9i","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"k4risxkpag","NDF"
NA,"NDF"
NA,"NDF"
"n768h9kaze","NDF"
NA,"NDF"
NA,"NDF"
"99ki1z9om0","NDF"
"t2opric3vo","US"
NA,"NDF"
"bxmy5frlx6","NDF"
"zbh7tps7b0","NDF"
NA,"NDF"
"r0rxxvrcey","NDF"
"ole16gr1rx","NDF"
"01zm75r23f","NDF"
NA,"NDF"
"9y3shljmys","NDF"
"asiolwluwh","NDF"
NA,"NDF"
"w6xiaprsbl","NDF"
NA,"NDF"
NA,"NDF"
"u2vqp42wwt","NDF"
NA,"NDF"
NA,"NDF"
"ahk7i5vp93","NDF"
NA,"NDF"
"x1arm00tw4","NDF"
"c8jltol69q","NDF"
"fza24dj8qb","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"zyzmwr9s13","NDF"
"dgbu0io8i0","NDF"
"vfgdrxbm0c","NDF"
"xd9e5fwgjs","NDF"
"brsswsf7oe","NDF"
NA,"NDF"
"dc0i3j3vc2","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"8wmpk47gq0","NDF"
NA,"NDF"
"hrla7v3vvg","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"rsm3154tbb","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"xfpl7y7f81","NDF"
"29l2v4ueoy","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"ghruff396n","US"
NA,"NDF"
NA,"NDF"
"89egacx29l","NDF"
NA,"NDF"
"d9m0g5ycub","NDF"
"uztindnx6a","NDF"
"frwhrzf917","US"
NA,"NDF"
NA,"NDF"
"7s3a2y0tuy","NDF"
NA,"NDF"
"q6b57xlede","NDF"
NA,"NDF"
"j16krxrikt","NDF"
NA,"NDF"
"ea84fja0ko","NDF"
"tvu0bgqz74","NDF"
NA,"NDF"
NA,"NDF"
"3k7b2b0v2m","NDF"
"7tznyoq7gl","NDF"
NA,"NDF"
"3vb6tz9w19","NDF"
"kt1t9ap4hs","US"
"15zmqjjgm7","NDF"
"m0otwg4tw5","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"l5r0n8i896","NDF"
NA,"NDF"
"mapma2r3xj","NDF"
"l5319nzl3d","NDF"
"2h7auqm87a","NDF"
"0m3o5vd19b","NDF"
NA,"NDF"
"ub9loru5sc","US"
NA,"NDF"
"969fogkbgb","NDF"
NA,"NDF"
"03k8e2zw4q","NDF"
"e28za71rxt","NDF"
NA,"NDF"
"m4flvjogvm","NDF"
"ib3angbyjy","NDF"
"o9rhb0xspx","US"
"jhtld75jrt","NDF"
NA,"NDF"
"gf0n1wdeq8","NDF"
"bcfv6lqh4u","NDF"
NA,"NDF"
NA,"NDF"
"562gitr1q1","NDF"
"7xtll6u13m","NDF"
NA,"NDF"
"6vgfda3svq","NDF"
"6y1vjet6tr","US"
"2sxrvajpa7","NDF"
"q2hfsj1712","US"
NA,"NDF"
"gegj3c8eib","NDF"
"pp5jp75r9z","NDF"
NA,"NDF"
"y33htxenpv","NDF"
NA,"NDF"
"tvio7jcdxx","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"wf7m199ip3","US"
"57cz8h2bwz","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"0t5hc92hkv","NDF"
"gd20fztifu","NDF"
"pc573bauih","NDF"
NA,"NDF"
"k75632u7ne","NDF"
"bsk223hga8","NDF"
"c4fgt5wsqe","NDF"
"9edzxk29wf","NDF"
"19ilwy4l7n","US"
"kajgygm2pa","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"psmcnljezo","NDF"
NA,"NDF"
"4qlp1jghot","NDF"
NA,"NDF"
"5j3f85a0x7","NDF"
"kxk0nmlapc","NDF"
NA,"NDF"
NA,"NDF"
"6bkqv1f60m","NDF"
"npgp1dh0kj","NDF"
NA,"NDF"
"epd7f8u0hs","NDF"
"g93ik1433q","NDF"
NA,"NDF"
"t6lps71vrd","NDF"
"qnss4ac982","US"
NA,"NDF"
"hs3e5w3gms","NDF"
NA,"NDF"
"jshte8mqzg","NDF"
NA,"NDF"
"o2y1whx9zk","NDF"
"973qfnj23d","NDF"
"r6j19lfxtc","NDF"
"796tqzkmzs","NDF"
"7rwc1bdb1a","NDF"
"kanr4ocxe2","NDF"
"it0ukh014i","NDF"
NA,"NDF"
"kloyvk9kgo","US"
NA,"NDF"
"wyf1b72lkv","NDF"
NA,"NDF"
NA,"NDF"
"584bxb0h38","NDF"
"o8caglot6o","NDF"
"f99uq6cko0","US"
"cb0l67zb3i","NDF"
NA,"NDF"
"kw9g0bdo0u","NDF"
NA,"NDF"
"pau2ir3ieo","NDF"
"f5wakgchu6","NDF"
"nvw8kk0wir","US"
NA,"NDF"
NA,"NDF"
"41qpgy5k54","NDF"
NA,"NDF"
"7tqlrkbz26","NDF"
"ooyp1bdumf","NDF"
NA,"NDF"
"qtobz6d3z8","NDF"
NA,"NDF"
"swiv0d04cx","NDF"
"9780mvj9su","NDF"
NA,"NDF"
NA,"NDF"
"j0eemgn05y","NDF"
"kpm4fvkhuv","NDF"
NA,"NDF"
"a62xn26oij","NDF"
"m8w29knvah","NDF"
"jgkwvrpiqx","NDF"
NA,"NDF"
"0hh6yaluso","NDF"
NA,"NDF"
"mldfsxlylq","NDF"
"nbwa2lxpn4","NDF"
NA,"NDF"
NA,"NDF"
"hbxebz6ctr","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"xb7em6s42i","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"8o0qjm8twc","NDF"
"7xqf3nhw6e","NDF"
"6jaje35fmv","NDF"
"unjgvsp33t","US"
NA,"NDF"
"xq789m9llc","NDF"
"c11g8kp7wl","US"
"m21z3t97sj","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"6xi81ws9yo","NDF"
"4zw354krrt","NDF"
NA,"NDF"
"1w39zai9jd","NDF"
"0usajhjva0","NDF"
NA,"NDF"
"qv5h1behfi","NDF"
"n0uoallhjl","NDF"
"gc568t6an5","NDF"
"ekhblk1iht","US"
"3dp5l9cg4i","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"o7wrftwhxn","NDF"
"b11tpaejns","US"
"k0m498wjtd","NDF"
"kfrf7oiybc","NDF"
"pl2mycy2hy","NDF"
NA,"NDF"
"gk735p70ku","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"9jonspgc37","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"emhrixyhbx","US"
"ganvzmtaes","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"ywizgyyovt","NDF"
NA,"NDF"
"9eg3d1qi3c","US"
NA,"NDF"
"hppqduvepa","NDF"
NA,"NDF"
NA,"NDF"
"mngl91ek6c","US"
"5aq6iomub0","NDF"
NA,"NDF"
"4ee5ces8nb","NDF"
NA,"NDF"
"xpsj7190tp","NDF"
"3c88ap1cn7","NDF"
NA,"NDF"
NA,"NDF"
"ud1btq6qan","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"jif6gm0af3","NDF"
"3517xq3c4m","NDF"
"oyql0n639p","NDF"
NA,"NDF"
"y0ibhedc5z","US"
NA,"NDF"
NA,"NDF"
"48xg7wq151","NDF"
NA,"NDF"
NA,"NDF"
"l13vwwcip8","NDF"
NA,"NDF"
"fpafquaccl","NDF"
NA,"NDF"
"gtcpk77yia","NDF"
"8fci1lvu4o","NDF"
NA,"NDF"
NA,"NDF"
"bun77a0pmt","NDF"
"uijrcf0xhf","NDF"
NA,"NDF"
"nf18ma029n","NDF"
"09qn30wkzz","NDF"
"6rj9y1ch42","US"
"lyfzbxayph","NDF"
"7jxsys8n3l","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"gurkcno4ot","NDF"
NA,"NDF"
NA,"NDF"
"i35g5i052y","NDF"
"zqqtztaeol","NDF"
NA,"NDF"
NA,"NDF"
"mt6kbmaco4","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"1589b7jniw","NDF"
NA,"NDF"
NA,"NDF"
"nsxxkn8waq","NDF"
NA,"NDF"
NA,"NDF"
"fzau22jyt7","NDF"
"1yk61ml3cj","NDF"
NA,"NDF"
NA,"NDF"
"cnb6d5tl18","NDF"
"6afyzq85ni","NDF"
"ts9fmfd9cz","NDF"
NA,"NDF"
"ke25bwz8ql","NDF"
"85w44axgu4","NDF"
NA,"NDF"
"u93moddvp2","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"91ihjfen01","NDF"
"0h75elxfkb","NDF"
NA,"NDF"
"yep7qs8o6n","US"
"n3dmac5swp","NDF"
"fccqscyqjh","NDF"
NA,"NDF"
"syyvthq7w8","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"xda468pqn6","NDF"
NA,"NDF"
NA,"NDF"
"ny0y05zc48","NDF"
"kv5plkc5gc","NDF"
"8y9e7k05sn","NDF"
NA,"NDF"
"f9jpbuikgf","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"jg2bli5ue3","NDF"
"dnfzuunqe5","NDF"
NA,"NDF"
NA,"NDF"
"21b1htwnl1","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"wawnxanfon","NDF"
"r6u8u03gz0","NDF"
"dbhjd7cx5m","NDF"
"zm0berunwx","NDF"
NA,"NDF"
"w2rn2xaqg3","NDF"
"w1xchu801p","NDF"
"2o9ggwaqnw","US"
NA,"NDF"
NA,"NDF"
"1yn1zr61i8","NDF"
"yzoe5htsy8","NDF"
"828mz1e6xq","NDF"
"h04vifp35c","NDF"
NA,"NDF"
NA,"NDF"
"bqm03nesv6","NDF"
NA,"NDF"
"wro47ps3df","US"
NA,"NDF"
"2l7wxaej4m","NDF"
"na9aa6ftiq","NDF"
NA,"NDF"
"2zz6kqdmja","NDF"
"lmc58npvrx","US"
"ctrezks2ds","NDF"
"clvnqomxji","NDF"
"qe6eaa3tui","NDF"
"4lr5irgqwf","NDF"
NA,"NDF"
"3jdnu84l4g","NDF"
"thyw4okfv4","NDF"
"jsvem1ae9k","NDF"
"fnh86mm2qq","NDF"
"ux96mplfbl","NDF"
"34q2oqo454","NDF"
NA,"NDF"
"7rg6s63zlf","NDF"
"j2xitjlav2","NDF"
"dim9ae5ih4","NDF"
"w3ujq88nbg","NDF"
"vxe0vo2wo7","NDF"
"5odd8fkehn","NDF"
"sm2fhbjw36","NDF"
"yz0ccosa3f","NDF"
NA,"NDF"
NA,"NDF"
"smhg8ycfc3","NDF"
"swpukgbwa5","NDF"
"nekqyy07le","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"5bwg5s40f8","NDF"
"47ljedghux","US"
"j8cpaqnkh5","NDF"
NA,"NDF"
"770ie8f9sz","NDF"
"r7a3u5356g","NDF"
NA,"NDF"
NA,"NDF"
"mhbsjnoycw","NDF"
NA,"NDF"
NA,"NDF"
"f1sj1i9s31","US"
"0rcu5qatrl","NDF"
"26sl9xmnmm","US"
"uz1pry8tt1","NDF"
"c3e2dyxzjg","NDF"
"3x4ech0jco","NDF"
"7t8aj8j3ec","NDF"
"8una2df7xp","NDF"
"3w2gqakpp8","NDF"
NA,"NDF"
NA,"NDF"
"dck8ai9k5y","US"
"p97uoddohc","NDF"
NA,"NDF"
NA,"NDF"
"lzphjfxmmk","NDF"
NA,"NDF"
"sbu4f998a4","NDF"
"yv2uj4cf5b","NDF"
"j5pgz87mvs","US"
NA,"NDF"
NA,"NDF"
"o9kp8m0mmy","NDF"
"d4hgcqwh44","US"
"uuivtxhutg","NDF"
"yjh6x8klt7","NDF"
"xrr7ogadtj","NDF"
"tuj1uuto7v","US"
"wrkg9pdx6k","NDF"
"n0tey7slak","NDF"
"kzref6rj6n","NDF"
NA,"NDF"
"gtnj16eoxp","NDF"
"f099rdzwpc","NDF"
"grkulwsksi","US"
"71wuurvccz","NDF"
"8zat52jgls","NDF"
NA,"NDF"
"g986nkiafg","NDF"
"jh3td73exf","NDF"
NA,"NDF"
"gmkn31y08v","NDF"
"jhxxr8zbol","NDF"
NA,"NDF"
"sglokbyn02","US"
"n7w76iqfvi","NDF"
"ddedkjrqmb","NDF"
"cf2dpx5hcy","NDF"
NA,"NDF"
"eivymxy172","NDF"
"qma4wdycq4","NDF"
"ztjzbon4i2","NDF"
"9wn53rewe2","US"
NA,"NDF"
NA,"NDF"
"fmsod4dhj0","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"1f84w84q83","NDF"
NA,"NDF"
"yb8271vs68","NDF"
NA,"NDF"
"xaelf6dvwi","NDF"
NA,"NDF"
"x7iu4933pt","NDF"
"0xal5unhbs","US"
NA,"NDF"
"n3p52gsdi1","US"
"v3juoxkrsh","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"y5290lphzw","NDF"
"ed1mwecl2m","NDF"
"c944rel333","NDF"
"k22jisbqj0","NDF"
NA,"NDF"
"6ibuc763sm","NDF"
NA,"NDF"
"qw7pq9kszo","NDF"
NA,"NDF"
"ph06w1v4kh","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"587cxkmz34","NDF"
NA,"NDF"
"cvi4sux8x2","NDF"
NA,"NDF"
"42wwlcinxv","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"tbf7a3r5x7","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"vltfb8xh7n","NDF"
"cy6ounovfw","NDF"
NA,"NDF"
"0ibtnf74eq","NDF"
NA,"NDF"
"ux1tx8swzo","NDF"
NA,"NDF"
"c3etc9biys","NDF"
NA,"NDF"
"4xunirpof1","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"k3sspqak3x","NDF"
"hslfavih6o","NDF"
NA,"NDF"
NA,"NDF"
"9720aap9g1","NDF"
NA,"NDF"
NA,"NDF"
"8g0vy7xcrs","NDF"
"xa7bokona4","US"
NA,"NDF"
NA,"NDF"
"p23ts9btad","NDF"
"g464scznrg","US"
NA,"NDF"
"8no8t4l5m9","NDF"
"ifhpm7og57","NDF"
NA,"NDF"
"xej151e9x6","US"
NA,"NDF"
"nw843poe7k","NDF"
NA,"NDF"
NA,"NDF"
"w7bos4ultu","NDF"
NA,"NDF"
"aa19rj7aaz","US"
NA,"NDF"
"5e0smjpgh5","NDF"
NA,"NDF"
"bdf7361t97","US"
"pom5t0gw1h","NDF"
"p1dk4cpj17","NDF"
NA,"NDF"
"qhkcb9kq4y","NDF"
NA,"NDF"
"yv8j6qpe91","NDF"
"xmzaqxqely","NDF"
NA,"NDF"
"8mbc2nd6gx","NDF"
"hbdodw0zii","NDF"
"50uaztkdgx","US"
"sy1jcubbcv","NDF"
"8ve5hkhypj","US"
"p2ijy5me20","US"
"5h2j9we3u0","US"
"fi1g8ovevd","NDF"
"s0zsgy2mv1","NDF"
NA,"NDF"
"2rh2totifw","NDF"
"kliqblop70","NDF"
"jqlp0h1kg3","NDF"
NA,"NDF"
NA,"NDF"
"jlxr1wezw1","NDF"
"7m0c9jlogi","NDF"
"bf09suc1kx","NDF"
"0qq8nqo0kl","NDF"
NA,"NDF"
NA,"NDF"
"ar7763acfh","US"
NA,"NDF"
"vhsd1dao0i","NDF"
NA,"NDF"
"hthtloo8ok","NDF"
"ifzbi16ife","NDF"
NA,"NDF"
NA,"NDF"
"ojsqjgq2px","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"kjhi6kvzev","NDF"
"i8wgqdcahg","NDF"
NA,"NDF"
"ok0vo0kpw5","NDF"
NA,"NDF"
"9rw5ehswee","NDF"
"nsreoq6lho","NDF"
"g3hwthmp12","NDF"
"f5kuwrbfxp","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"v2f0lrvrmq","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"3oey93lg48","NDF"
"tnlm343csr","US"
NA,"NDF"
"10rugi6kgp","NDF"
NA,"NDF"
"qndrbk7mms","NDF"
"h21unhroem","NDF"
NA,"NDF"
"kappwsre5q","NDF"
"bnvsc6fs4v","NDF"
"zaljrbdbew","NDF"
"9a33hdnas9","NDF"
"n21319x6bu","NDF"
NA,"NDF"
NA,"NDF"
"skyhotb2nd","NDF"
"51niin92qc","NDF"
NA,"NDF"
"mpvdlpsxfj","NDF"
NA,"NDF"
"nuajusk3ut","NDF"
"dmpnr60lie","NDF"
NA,"NDF"
NA,"NDF"
"fzez32bf43","US"
NA,"NDF"
"25r0zwgt2g","NDF"
NA,"NDF"
"xl20lih6wg","NDF"
NA,"NDF"
NA,"NDF"
"u8msa8355x","NDF"
NA,"NDF"
"ga648c2n1n","NDF"
NA,"NDF"
"oc992bzro1","NDF"
"qyb4epkwi1","NDF"
"0v4smvz8dq","NDF"
NA,"NDF"
NA,"NDF"
"ytiy9v3877","NDF"
NA,"NDF"
NA,"NDF"
"xmc3j83ujw","NDF"
"688vq7kedf","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"2lcg8xt6ot","NDF"
NA,"NDF"
NA,"NDF"
"dbuppdaft2","NDF"
"v3zvx8h30d","NDF"
"f7bt7c3di4","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"0z0yntoey8","US"
NA,"NDF"
"01hwxjvgv9","NDF"
NA,"NDF"
NA,"NDF"
"eilnmdbsph","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"bfeqozyj4j","NDF"
"rylyp5ab2a","NDF"
"5l83ziivh1","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"vnxawq6obs","US"
"wieeexjrhp","NDF"
"xke2sk1dj1","NDF"
"eq3u2m9hbm","NDF"
"f2wiunnh09","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"afe7uhe4ai","NDF"
NA,"NDF"
"pgog5w2jo3","NDF"
"97jktnx7vb","NDF"
"faqh0j1ym9","US"
"nc1odu1nma","NDF"
"fjfqbdwkdc","NDF"
NA,"NDF"
"tj5pfws2mh","US"
"7w0ea1edut","US"
NA,"NDF"
"ffk7eryumz","NDF"
"cmxrehr7jc","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"0xl1yj6kf8","NDF"
"uvzycnulro","NDF"
NA,"NDF"
"nf2nrq5sl9","NDF"
"ha9b7edgc0","NDF"
"s7il1cwwge","NDF"
"ebqimao2e0","NDF"
NA,"NDF"
NA,"NDF"
"iffkhaul73","NDF"
NA,"NDF"
"t2qacye7c7","NDF"
NA,"NDF"
"bychl12thx","US"
NA,"NDF"
"es26q56yl2","NDF"
NA,"NDF"
"y1fmo97ww2","NDF"
"mk2jr969n4","NDF"
"uz45el133s","NDF"
NA,"NDF"
"ahxzky8wqi","NDF"
"7a7a5zfrb7","US"
"8p2fkkuhk3","NDF"
"m1s3j9raru","US"
"o63h0ckpg7","NDF"
"6wl40gqddi","US"
NA,"NDF"
"m155v2x9rl","NDF"
NA,"NDF"
"ucouw0pysi","NDF"
"7zho5huzr5","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"c6pwyz0dt0","NDF"
NA,"NDF"
"6x7jgxnmze","NDF"
NA,"NDF"
"v8rasexts0","NDF"
"wjv5zafhzy","US"
"mu493nvxm3","NDF"
"ghz8pz7skb","NDF"
NA,"NDF"
"z40y9noaq8","NDF"
NA,"NDF"
NA,"NDF"
"9ch4xt4c0o","NDF"
NA,"NDF"
NA,"NDF"
"ivubeyqd7m","US"
"acyuf8pfgw","NDF"
NA,"NDF"
"u37jj4ro31","NDF"
"pti9f2j31o","NDF"
"sc4hh753ag","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"qbgovremmi","NDF"
"xmuu94h7wh","NDF"
"j3418glxow","NDF"
NA,"NDF"
NA,"NDF"
"ggm8lq1sgv","NDF"
"tszezot0fv","NDF"
"4mletdbbp6","US"
"9x2bkp7oy1","NDF"
NA,"NDF"
"zjgv6q0kim","NDF"
"4wf1pvukqh","NDF"
"u5bo0rtoua","NDF"
"3su4arel0n","US"
NA,"NDF"
"wsqpdm8paj","US"
NA,"NDF"
"62q3ur1kl8","NDF"
"tn08x1lkz9","NDF"
"dd1b6v2o2q","NDF"
NA,"NDF"
"nr8zgb0x5g","NDF"
NA,"NDF"
"x05a9aw7mb","NDF"
NA,"NDF"
"2k4uit83r3","NDF"
NA,"NDF"
NA,"NDF"
"cftt71f58a","NDF"
"u40mow8686","US"
"em6izrersq","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"61k5vh1xr4","NDF"
NA,"NDF"
"nsjk2rh2tl","NDF"
NA,"NDF"
"r5g8s41yn9","NDF"
NA,"NDF"
NA,"NDF"
"umdbog6ky6","NDF"
NA,"NDF"
"tqiok58l1t","NDF"
NA,"NDF"
"zgqkzrspel","NDF"
NA,"NDF"
NA,"NDF"
"arqvyb7kg2","US"
NA,"NDF"
"0vksbgufgn","NDF"
NA,"NDF"
NA,"NDF"
"ddnnmfsjgs","US"
"xj3pz92r7j","NDF"
"vigirvqq45","US"
NA,"NDF"
NA,"NDF"
"nfljntwyph","US"
"bmdofxjv59","US"
"muf2h5wzw3","NDF"
"z97zzpdv6q","NDF"
"m86h9iufiv","NDF"
"v2zxt3ktqs","NDF"
NA,"NDF"
NA,"NDF"
"nu85sa7uze","NDF"
"likhgs7502","NDF"
NA,"NDF"
NA,"NDF"
"cwrj7pitcv","NDF"
"r6rz467o13","NDF"
"ryayz9ascg","US"
"m8trexy3qa","US"
"0hvuvxwm32","NDF"
"f9zu5zjfak","US"
"o9fhv7x12j","NDF"
NA,"NDF"
"038woowsui","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"ei6f3k69pz","NDF"
NA,"NDF"
NA,"NDF"
"degw7fpocv","NDF"
NA,"NDF"
"plyrtqoe6c","NDF"
"x59xr8mcon","NDF"
NA,"NDF"
NA,"NDF"
"awwh09ix86","NDF"
NA,"NDF"
"4oc184bn52","NDF"
"4rxgbpfyo2","NDF"
NA,"NDF"
"c0mr72kiim","US"
"8h302e8zs2","NDF"
"4bliail3fl","NDF"
NA,"NDF"
"vdeu8fyrna","NDF"
NA,"NDF"
"7phidhfyxt","NDF"
"32gdn3ntad","NDF"
NA,"NDF"
NA,"NDF"
"j5siqpkdoe","NDF"
NA,"NDF"
"aaela42617","US"
NA,"NDF"
"0xvmwfgcaz","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"9di5f54bxs","NDF"
"yjvubdysq0","NDF"
"c7hy1batsm","NDF"
"o5osmclzua","US"
"200ogb7yns","NDF"
"07hl90tjsj","NDF"
"1jm4z2yjul","US"
NA,"NDF"
"9yqlmuxxp1","NDF"
"9uty5kez8d","NDF"
"ouj6pcuva0","NDF"
NA,"NDF"
"gv7anttd21","NDF"
NA,"NDF"
"b7e8wqb48c","NDF"
"ifwbth607h","NDF"
"v6nm6fvhhk","NDF"
"fc4hjg1gwv","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"9vkx5cvjbs","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"o91hrjjh7z","NDF"
NA,"NDF"
NA,"NDF"
"2sz4j0hncg","NDF"
"vbso0wt82b","NDF"
NA,"NDF"
"wakmequtnx","NDF"
"6b7yx08akc","NDF"
"ba4xvwoonb","NDF"
"8mmmn99nzh","NDF"
"1jnzjuspux","NDF"
"4vuxqn3z9y","NDF"
"zqtof46a0u","NDF"
"zcmf60kzb4","NDF"
NA,"NDF"
"98xck6tkiw","NDF"
"9qfqi6s9wq","US"
"43idci5k9m","NDF"
"eqj3lavx0a","NDF"
"p66t3slr8g","NDF"
"zfgguuv3mw","NDF"
NA,"NDF"
"jkfx0otucx","NDF"
"k058882vlz","NDF"
NA,"NDF"
"1aikj9mgui","NDF"
"qup2hpzvx7","NDF"
"89y6h5jbwv","NDF"
"l41amw0o72","NDF"
NA,"NDF"
"0sylw66kfv","NDF"
NA,"NDF"
"vt38m2zkw3","US"
"zyef5tbx82","NDF"
"ro42bygfzi","NDF"
"1wdju13wlb","NDF"
"g8064j5crc","NDF"
"ayjsh1dtug","NDF"
"zcpfsbhana","NDF"
NA,"NDF"
"49d2jxfrue","NDF"
"pzijs9bzfz","NDF"
"0pw6d5pxuk","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"r6djg0i70g","NDF"
NA,"NDF"
"w2xwnizvb4","NDF"
"kfi9zldajo","NDF"
NA,"NDF"
"wzq9zhabdb","NDF"
NA,"NDF"
"fgsk9k2w7k","NDF"
"wxu9g3uj15","NDF"
"a9r08idiki","NDF"
NA,"NDF"
"8dcei22cpt","NDF"
NA,"NDF"
NA,"NDF"
"j0bip0hm4i","NDF"
NA,"NDF"
NA,"NDF"
"m43aqw4jbz","NDF"
"92ore94wht","NDF"
"p018tqnzht","NDF"
"g40yzb9rlp","NDF"
"7y2yh3ppia","NDF"
"telfkoi5zp","NDF"
"9bed0nytjm","NDF"
NA,"NDF"
"b9vmph0z93","NDF"
NA,"NDF"
"o0l5bto6ko","NDF"
"eh7myugsuq","NDF"
"0lgit9tft8","US"
"vuq0vgoitt","US"
"3o82chwixp","NDF"
"kt5s70bq98","NDF"
NA,"NDF"
NA,"NDF"
"0i65750h4q","US"
NA,"NDF"
NA,"NDF"
"ebh61ip2bo","US"
NA,"NDF"
"axmrvpkl8m","NDF"
"8fju3w1iys","NDF"
"g04ddfwux8","NDF"
"c06gejwejv","NDF"
"rhamdoulxp","NDF"
NA,"NDF"
NA,"NDF"
"6tj3mu2x0j","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"3url6jxao7","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
